identifier,L_min,L_max,P_min,P_max,S_min,S_max
Breast_MRI_249,-127.8505,126.72699999999998,-38.63,161.37,-64.6339,69.8661
Breast_MRI_250,-163.887048451306,149.5057987702639,-65.07644542851394,179.92354739585437,-59.090798377990524,88.90920162200906
Breast_MRI_251,-168.45199999999997,175.92880000000002,-110.93919999999996,94.65020000000004,-49.23141714285714,82.26875857142855
Breast_MRI_252,-152.8911,158.57180000000002,-103.4189,117.7264,-48.048500000000004,51.951499999999996
Breast_MRI_253,-164.0793800360582,137.4831199929447,-50.934226956093326,149.0657730439067,-31.0980625152595,68.9019374847405
Breast_MRI_254,-138.7926,153.1046,-47.53899999999999,152.461,-76.3411,23.658900000000003
Breast_MRI_255,-151.4712,150.69430000000003,-67.868,134.68250000000003,-56.30459999999999,43.69540000000001
Breast_MRI_256,-149.00424315490875,168.2279104111126,-31.912079837699338,168.08792016230066,-30.62953993678049,69.37046006321951
Breast_MRI_257,-156.92749999999998,156.94400000000002,-66.053,133.947,-80.41725,19.582750000000004
Breast_MRI_258,-177.40959999999995,156.58040000000005,-110.61599999999996,97.20000000000005,-74.71925409836066,58.78085
Breast_MRI_259,-162.7942,159.92870000000002,-107.38089999999995,92.61910000000005,-46.048500000000004,53.951499999999996
Breast_MRI_260,-120.86790000000003,139.45649999999998,-67.82720000000003,132.17279999999997,-31.4632,68.5368
Breast_MRI_261,-159.2599,157.5158,-71.09959999999998,128.90040000000002,-54.87779999999999,45.12220000000001
Breast_MRI_262,-161.21560000000002,168.3356,-113.18570000000004,86.81429999999996,-73.218,59.831999999999994
Breast_MRI_263,-136.90239999999997,145.74380000000002,-102.35489999999996,97.64510000000004,-29.590000000000003,70.41
Breast_MRI_264,-122.18389999999997,121.0887,-108.41029999999998,91.58970000000002,-63.61316457142858,73.48690514285714
Breast_MRI_265,-179.848668111326,170.151331888674,-150.0317756753852,67.11107703544644,-21.912832260131005,78.08716773986899
Breast_MRI_266,-169.40205235295008,168.90150835420314,-100.31690111357892,99.68309888642108,-35.1041910171505,64.8958089828495
Breast_MRI_267,-143.947,133.553,-65.87,134.13,-84.14605,15.853949999999998
Breast_MRI_268,-120.6075983844068,121.13347616187596,-54.18432412018202,159.43174997507745,-33.535108953714,96.964891046286
Breast_MRI_269,-162.81139999999996,146.17580000000004,-83.88259999999997,116.11740000000003,-12.926800000000007,87.07319999999999
Breast_MRI_270,-154.24073125918633,174.66551877846928,-34.00348659949309,165.9965134005069,-45.15738487243851,54.84261512756149
Breast_MRI_271,-171.18613817752998,167.43886186077307,-90.19430920069962,109.80569079930038,-48.06295399367801,51.93704600632199
Breast_MRI_272,-169.08699999999996,158.35740000000004,-80.61619999999999,119.38380000000001,-18.576999999999998,81.423
Breast_MRI_273,-156.29289999999995,164.32070000000002,-69.93599999999998,130.06400000000002,-35.558949999999996,64.44105
Breast_MRI_274,-152.6989,153.45120000000003,-90.81709999999998,109.18290000000002,-81.21915,18.78085
Breast_MRI_275,-170.2890492939226,157.56810465307544,-91.66465422098246,173.96035465246996,-61.05932202935102,38.94067797064898
Breast_MRI_276,-143.08439999999996,156.3324,-45.95819999999999,154.04180000000002,-48.22000000000001,51.77999999999999
Breast_MRI_277,-185.4148,164.5852,-112.79840000000009,104.58109999999994,-34.39,65.61
Breast_MRI_278,-148.79349999999997,155.64880000000002,-117.59199999999998,82.40800000000002,-16.02680000000001,83.97319999999999
Breast_MRI_279,-139.39720000000003,125.11159999999998,-67.33620000000002,132.66379999999998,-78.46605,21.533950000000004
Breast_MRI_280,-146.15919999999997,156.17380000000003,-64.27909999999997,135.72090000000003,-28.280250000000024,71.71974999999998
Breast_MRI_281,-155.1036,155.0311,-111.1161,88.8839,-49.024100000000004,83.4759
Breast_MRI_282,-117.41403576822924,177.37562339788488,-107.73229816874388,92.26770183125612,-52.90991106042334,47.09008893957666
Breast_MRI_283,-174.64639999999997,174.1876,-114.27439999999996,89.83060000000003,-83.84125571428572,16.158744285714278
Breast_MRI_284,-162.81559999999996,169.69000000000003,-71.45319999999994,128.54680000000008,-49.6225,50.3775
Breast_MRI_285,-171.61439999999996,169.79760000000002,-110.88399999999996,89.11600000000004,-27.745949999999993,72.25405
Breast_MRI_286,-118.29609999999995,145.3664,-94.87099999999998,105.12900000000002,-43.37195,56.62805
Breast_MRI_287,-147.4463,147.4141,-89.29069999999999,110.70930000000001,-48.048500000000004,51.951499999999996
Breast_MRI_288,-146.10549428866818,126.55075574498154,-75.04359051648994,124.95640948351006,-56.779660701751,43.220339298249
Breast_MRI_289,-120.2753,107.0539,-44.4547,155.5453,-57.7559,42.2441
Breast_MRI_290,-144.65000059271725,130.34999943099777,-33.28929135363137,166.71070864636863,-16.985260009767998,83.014739990232
Breast_MRI_291,-155.40959999999998,151.52679999999998,-108.56499999999998,91.43500000000002,-36.3411,63.6589
Breast_MRI_292,-111.8037,121.38449999999996,-75.4964,124.5036,-49.99965,50.00035
Breast_MRI_293,-158.89981278516035,178.60017652160334,-106.34230842689438,93.65769157310562,-47.094430990517,74.405569009483
Breast_MRI_294,-156.89864911508127,133.03437949759802,-90.61464609733984,109.38535390266016,-39.39680519104,60.60319480896
Breast_MRI_295,-140.08729999999997,152.4023,-60.48489999999997,139.51510000000002,-26.987807179487177,73.01219282051282
Breast_MRI_296,-145.3551,159.4668,-92.0627,107.9373,-71.4631,28.536900000000003
Breast_MRI_297,-182.191,167.3852,-113.72079999999995,97.80620000000002,-26.5271955801105,96.97292265193371
Breast_MRI_298,-164.9134,185.0866,-117.6788,88.1268,-44.51353591160221,85.48629834254143
Breast_MRI_299,-129.4424,140.0716,-60.2815,139.7185,-50.97534999999999,71.0246157894737
Breast_MRI_300,-160.83799999999997,164.98780000000002,-107.62919999999995,92.37080000000005,-61.18284742857142,38.81715257142858
Breast_MRI_301,-151.6026,138.60909999999998,-76.4362,123.5638,-46.097300000000004,80.40270000000001
Breast_MRI_302,-158.81499999999997,153.3614,-101.5356,98.4644,-32.609700000000004,67.3903
Breast_MRI_303,-159.992,171.8712,-83.81829999999997,131.3303,-87.8293,33.6707
Breast_MRI_304,-170.0314769929507,169.7185230372764,-69.66101642915592,130.33898357084408,-30.498062962291968,69.50193703770803
Breast_MRI_305,-166.10870000000003,177.66329999999996,-111.17070000000002,88.82929999999998,-65.60985000000001,67.39023999999999
Breast_MRI_306,-133.297,103.578,-38.423,161.577,-74.34110268456377,25.658897315436235
Breast_MRI_307,-173.3246246007904,176.6753753992096,-57.7009224514899,159.06247457199896,-20.460048675534992,79.53995132446501
Breast_MRI_308,-180.6674,168.90880000000004,-92.01919999999996,164.78200000000007,-48.77500000000002,51.22499999999998
Breast_MRI_309,-155.71339999999998,162.1606,-116.84699999999998,113.52620000000002,-24.005707853403152,75.99429214659685
Breast_MRI_310,-162.80719999999997,154.3832,-104.0652,95.9348,-54.08508402366863,73.41495000000002
Breast_MRI_311,-142.871,144.629,-91.301,108.699,-63.4024,36.5976
Breast_MRI_312,-149.45319999999998,162.6738,-76.3774,123.6226,-35.3656,64.6344
Breast_MRI_313,-164.3727302780408,139.53351976698582,-82.66305920289616,136.86819073477164,-53.874092012644,46.125907987356
Breast_MRI_314,-173.58239999999995,175.25160000000002,-106.37659999999995,93.62340000000005,-27.731049999999968,72.26895000000003
Breast_MRI_315,-166.63360000000003,167.76279999999997,-104.5605,95.4395,-78.21915452261307,21.780845477386933
Breast_MRI_316,-159.22489729379888,157.18135274001116,-78.3389472632945,121.6610527367055,-5.5101394653325,94.4898605346675
Breast_MRI_317,-146.21089999999995,167.37170000000003,-113.24309999999996,86.75690000000004,-42.093500000000006,57.906499999999994
Breast_MRI_318,-114.495,109.88,-97.127,102.873,-47.09715153846153,52.90284846153847
Breast_MRI_319,-138.50119999999998,137.67319999999998,-88.37639999999998,111.62360000000002,-68.46310342857143,31.53689657142857
Breast_MRI_320,-165.5458,165.3166,-106.42139999999998,93.57860000000002,-106.03603559322033,31.463850000000008
Breast_MRI_321,-174.3750000091581,175.6249999908419,-142.19430919821482,102.80569072871708,-34.50363194942501,65.496368050575
Breast_MRI_322,-157.8159,163.6085,-84.68229999999998,115.31770000000002,-41.21925,58.78075
Breast_MRI_323,-161.7681343239629,146.35687608351415,-96.86503240224572,103.13496759775428,-33.585667967796134,66.41433203220387
Breast_MRI_324,-172.30475666446554,177.57024337060716,-78.50185772134222,121.49814227865778,-18.643907546995997,81.35609245300401
Breast_MRI_325,-109.91119999999998,97.9032,-72.02179999999998,127.97820000000002,-35.5366,64.46340000000001
Breast_MRI_326,-152.41719999999998,158.35300000000004,-111.60519999999995,88.39480000000005,-65.48505062111803,34.514949378881965
Breast_MRI_327,-143.7288170087916,154.84261872684218,-58.41404494575695,164.44310316347534,-63.559322029350994,36.440677970649006
Breast_MRI_328,-154.8961,172.0454,-87.79119999999998,112.20880000000002,-61.7071,38.2929
Breast_MRI_329,-155.51189999999997,163.6955,-70.48429999999998,129.51570000000004,-45.715999999999994,54.284000000000006
Breast_MRI_330,-172.13259999999997,150.59029999999998,-82.60899999999998,117.39100000000002,-35.66685279503105,64.33314720496895
Breast_MRI_331,-143.331,149.91649999999998,-79.49449999999997,120.50550000000003,-41.80969999999999,58.19030000000001
Breast_MRI_332,-165.3826,149.0734,-93.61159999999998,106.38840000000002,-86.02289790575915,13.977102094240848
Breast_MRI_333,-112.9131,151.3987,-26.128799999999984,173.87120000000002,-54.85339999999999,45.14660000000001
Breast_MRI_334,-130.19,103.56,-50.96799999999999,149.032,-98.58507272727272,24.414798787878794
Breast_MRI_335,-155.90556909847953,149.09443094151564,-80.84987827977571,119.15012172022429,-35.47215461731001,64.52784538268999
Breast_MRI_336,-121.0405,137.50799999999998,-50.5985,149.4015,-72.4389,27.561099999999996
Breast_MRI_337,-158.1889,151.94580000000002,-89.48780000000001,110.51219999999999,-8.994950000000003,91.00505
Breast_MRI_338,-164.22050000000002,147.90650000000002,-93.5313,106.4687,-54.87779999999999,45.12220000000001
Breast_MRI_339,-176.52799999999996,157.4445,-112.98089999999998,88.10570000000001,-41.8095,58.1905
Breast_MRI_340,-156.76229999999995,149.7893,-84.78539999999998,115.21460000000002,-49.999700000000004,50.000299999999996
Breast_MRI_341,-161.23260232394534,164.34776581127414,-98.10457375278916,101.89542624721084,-76.150121062992,23.849878937008
Breast_MRI_342,-165.9957683366573,163.37924279416973,-128.85896321687216,87.43568685299661,-19.881355933847594,80.1186440661524
Breast_MRI_343,-179.01600000000002,153.426,-94.24210000000002,163.03909999999996,-31.46310000000001,68.53689999999999
Breast_MRI_344,-147.92760756163435,151.29114248195,-123.55357683513996,88.9464231034894,-49.38135576248,50.61864423752
Breast_MRI_345,-139.1195,158.6395,-67.04149999999997,132.95850000000002,-40.243700000000004,59.756299999999996
Breast_MRI_346,-169.3274,168.1942,-108.2437,91.7563,-40.119049428571415,59.880950571428585
Breast_MRI_347,-150.052,154.83360000000002,-102.29879999999996,97.70120000000004,-70.96205078534034,29.037949214659662
Breast_MRI_348,-124.34079999999996,163.22709999999998,-56.031799999999976,143.96820000000002,-43.515902285714276,56.484097714285724
Breast_MRI_349,-148.51409999999998,150.995,-113.9821,86.0179,-32.09375428571428,67.90624571428572
Breast_MRI_350,-158.71479999999997,161.19570000000002,-116.96379999999996,83.03620000000004,-25.402,74.598
Breast_MRI_351,-176.90502597343826,160.59497405412253,-27.78998943666167,172.21001056333833,-27.08123548214367,72.91876451785633
Breast_MRI_352,-159.3175,154.80180000000004,-102.5829,97.4171,-111.18899032258064,27.56105000000001
Breast_MRI_353,-162.9600539448722,162.62031418988033,-93.42085685943928,106.57914314056072,-63.559322029350994,36.440677970649006
Breast_MRI_354,-156.12739999999997,156.04900000000004,-108.42679999999996,98.98770000000002,-43.17025000000001,56.82974999999999
Breast_MRI_355,-151.742,145.758,-106.456,93.544,-65.60925,34.39075
Breast_MRI_356,-132.2713118906812,162.1929837571093,-29.97792157616206,170.02207842383794,-77.98021965026899,42.06978034973099
Breast_MRI_357,-153.53359999999998,170.59550000000002,-111.31009999999998,107.354,-46.072900000000004,53.927099999999996
Breast_MRI_358,-164.4076,154.15,-91.488,108.512,-60.7315,39.2685
Breast_MRI_359,-158.6464,166.06359999999998,-103.5612,96.4388,2.7631958115183366,102.76319581151833
Breast_MRI_360,-177.17939999999996,167.20140000000004,-114.84119999999996,85.15880000000004,-51.50210236686391,48.49789763313609
Breast_MRI_361,-147.90509999999998,156.2527,-34.892300000000006,165.1077,-77.31689999999999,22.68310000000001
Breast_MRI_362,-169.7626,137.7157,-106.0088,93.9912,-47.072900000000004,52.927099999999996
Breast_MRI_363,-149.20661928765645,161.19963076331814,-85.94083401283908,162.59041592349556,-62.50599803924797,37.49400196075203
Breast_MRI_364,-158.81219999999996,173.7541,-96.18189999999996,103.81810000000004,-43.10651428571427,56.89348571428573
Breast_MRI_365,-159.3012,151.4976,-66.18029999999999,133.8197,-47.072900000000004,74.4271
Breast_MRI_366,-124.92759999999998,145.76590000000002,-71.81229999999998,128.1877,12.037803428571433,112.03780342857144
Breast_MRI_367,-158.2552,166.4548,-119.29599999999998,80.70400000000002,-39.49190366492145,60.50809633507855
Breast_MRI_368,-154.69924428770676,120.30075574193704,-68.94089504963733,131.05910495036267,-16.985410690309024,83.01458930969098
Breast_MRI_369,-156.8516,153.50279999999998,-109.66679999999998,90.33320000000002,-48.048500000000004,51.951499999999996
Breast_MRI_370,-153.8529107850826,153.51317101888333,-86.7355882803927,113.2644117196073,-44.188861981033995,55.811138018966005
Breast_MRI_371,-190.18887138841234,159.81112861158766,-137.7733544905919,108.47664543326346,-60.41003131866384,63.33996868133751
Breast_MRI_372,-131.44160000000002,145.68909999999997,-78.0568,121.9432,-62.90815119999999,37.09184880000001
Breast_MRI_373,-155.6181,147.21150000000003,-109.4935,90.5065,-18.55585188679244,81.44414811320756
Breast_MRI_374,-122.54409999999996,156.5866,-63.83979999999998,136.16020000000003,-8.338903468208088,91.66109653179191
Breast_MRI_375,-142.51967802138324,126.14104534892398,-91.61395612257482,111.77890781119852,-56.779661014675995,43.220338985324005
Breast_MRI_376,-140.894946650569,148.39077134176085,-63.41693428186484,136.58306571813517,-27.906005859374993,72.093994140625
Breast_MRI_377,-170.20009999999996,142.67940000000002,-85.24639999999997,114.75360000000003,-66.81105,33.188950000000006
Breast_MRI_378,-111.4365,118.65350000000004,-39.66550000000002,160.3345,-61.7071,38.2929
Breast_MRI_379,-173.2539238667474,176.7460761332526,-128.13256551932014,81.68886097509639,-33.003631949422456,66.99636805057754
Breast_MRI_380,-138.566,143.934,-62.291,137.709,-76.3411,23.658900000000003
Breast_MRI_381,-119.7386,131.8262,-56.16739999999997,143.8326,-55.85339999999999,44.14660000000001
Breast_MRI_382,-176.38479999999996,173.61520000000004,-116.79579999999996,83.91640000000001,-132.31090575916232,-6.760800000000003
Breast_MRI_383,-117.89740000000002,108.09619999999998,-31.244400000000013,168.7556,-93.9268,37.5732
Breast_MRI_384,-158.8625651142036,150.78030248504106,-116.69705208893792,83.30294791106208,-55.18021965026901,44.81978034973099
Breast_MRI_385,-177.28753022567855,172.71246977432145,-92.49564536595366,107.50435463404634,-79.14827462733,103.85172537266997
Breast_MRI_386,-176.16827561465504,154.09957105959532,-63.333835745680034,136.66616425431997,-58.03523025512699,41.96476974487301
Breast_MRI_387,-137.22050000000002,149.7865,-77.9125,122.0875,-77.06105,22.938950000000006
Breast_MRI_388,-167.11729999999997,182.88270000000003,-113.6299,124.02050000000004,-25.779849999999996,74.22015
Breast_MRI_389,-151.9946,149.50680000000003,-85.95819999999999,114.04180000000001,-25.533850857142838,74.46614914285716
Breast_MRI_390,-159.65949999999998,161.6572,-50.68519999999998,149.31480000000002,-60.7315,39.2685
Breast_MRI_391,-159.0202,146.46580000000003,-116.6004,83.3996,-0.7138031413612467,99.28619685863876
Breast_MRI_392,-161.92919999999998,123.132,-50.85719999999998,149.14280000000002,-20.707049401197608,79.29295059880239
Breast_MRI_393,-153.6875,146.00499999999997,-62.16249999999998,137.83750000000003,-63.4023,36.5977
Breast_MRI_394,-164.23945808872415,185.76054191127585,-97.93674655857744,102.06325344142256,-45.204061031340004,54.795938968659996
Breast_MRI_395,-117.9286,122.4756,-40.6263,159.37369999999999,-53.90219999999999,46.09780000000001
Breast_MRI_396,-140.50930000000002,134.27779999999996,-61.644100000000016,138.3559,-59.5,40.5
Breast_MRI_397,-147.241,136.99380000000002,-70.1071,129.8929,-42.194900000000004,57.805099999999996
Breast_MRI_398,-144.66934211888875,127.87530423295723,-74.53465572136416,125.46534427863584,-57.748184025288,42.251815974712
Breast_MRI_399,-177.154,142.08720000000002,-62.897599999999976,137.10240000000002,-40.243700000000004,59.756299999999996
Breast_MRI_400,-159.94779999999997,165.44580000000002,-99.1588,100.8412,-55.85339999999999,44.14660000000001
Breast_MRI_401,-168.68619999999996,164.5832,-81.92169999999997,118.07830000000003,-53.90219999999999,46.09780000000001
Breast_MRI_402,-162.00409999999997,160.71880000000004,-108.25199999999998,96.3501,-58.30480106951872,41.69519893048128
Breast_MRI_403,-173.02610000000004,169.53369999999998,-90.38590000000003,140.8781,-56.40319893048128,43.59680106951872
Breast_MRI_404,-148.71689999999998,138.83840000000004,-100.8602,99.1398,-55.85339999999999,44.14660000000001
Breast_MRI_405,-177.40731337523235,172.59268662476765,-122.22610989943531,97.75986671937493,-76.04716205596918,67.45283794403048
Breast_MRI_406,-165.57519999999997,148.19720000000004,-60.8916,139.10840000000002,-17.97420000000001,82.02579999999999
Breast_MRI_407,-157.07409999999996,162.8364,-71.14599999999999,128.854,-69.51195,30.48805
Breast_MRI_408,-136.486,118.514,-51.257000000000005,159.993,-21.37804891891892,78.62195108108108
Breast_MRI_409,-168.3382005939075,151.9296673620311,-94.48685231547825,105.51314768452175,-16.152254528470024,83.84774547152998
Breast_MRI_410,-153.12500002691672,157.0312500060921,-98.32021710116666,101.67978289883334,-44.635185956955,55.364814043045
Breast_MRI_411,-146.187,132.563,-53.30099999999999,146.699,-45.121700000000004,54.878299999999996
Breast_MRI_412,-173.1257,176.8743,-112.7573,108.3506,1.180951142857154,101.18095114285715
Breast_MRI_413,-143.32229999999998,115.01260000000002,-72.45089999999999,127.54910000000001,-25.511952209944752,74.48804779005525
Breast_MRI_414,-178.73729999999995,171.26270000000005,-86.48259999999995,124.30220000000004,-56.82899999999999,43.17100000000001
Breast_MRI_415,-179.56629999999998,170.43370000000002,-89.3676,148.9289,-25.60974999999999,74.39025000000001
Breast_MRI_416,-144.46769999999998,159.2715,-55.92799999999997,144.07200000000003,-62.68260000000001,37.31739999999999
Breast_MRI_417,-159.16744859372685,165.8325514375193,-32.78771969371451,167.2122803062855,-46.1646490097025,53.8353509902975
Breast_MRI_418,-165.62489999999997,164.8321,-102.42619999999997,97.57380000000003,-54.8779,45.1221
Breast_MRI_419,-130.38920000000002,135.6094,-79.44910000000002,120.55089999999998,-33.91420106951871,66.08579893048129
Breast_MRI_420,-174.54968786662957,175.45031213337043,-140.37016101806378,100.87983890758622,-84.55224475860649,62.847755241391894
Breast_MRI_421,-174.49239999999998,175.50760000000002,-114.30779999999996,86.82840000000004,-57.9852485549133,42.0147514450867
Breast_MRI_422,-176.45625000000004,173.54374999999996,-111.95750000000004,99.79359999999996,-32.609700000000004,67.3903
Breast_MRI_423,-105.39280000000002,119.93,-32.839100000000016,167.16089999999997,-43.1705,56.8295
Breast_MRI_424,-154.27480000000003,160.8224,-112.50020000000004,87.49979999999996,-59.2559,40.7441
Breast_MRI_425,-165.13930000000005,169.47079999999997,-108.12870000000004,91.87129999999996,-56.82899999999999,43.17100000000001
Breast_MRI_426,-109.696,130.929,-39.71799999999999,165.282,-59.5,40.5
Breast_MRI_427,-164.46919999999997,140.41640000000004,-111.2136,88.7864,-95.13398379888268,35.366050000000016
Breast_MRI_428,-131.68281259247428,141.88862253275587,-56.62227925693514,143.37772074306486,-82.8983050808305,17.101694919169503
Breast_MRI_429,-170.9525327964018,149.67246724190124,-117.9682235383211,82.0317764616789,-12.274280548095497,87.7257194519045
Breast_MRI_430,-145.77949999999998,145.7604,-96.4646,103.5354,-34.39,65.61
Breast_MRI_431,-168.45548392011827,181.54451607988173,-131.40436168734135,93.03313823691138,-34.55030822753949,65.44969177246051
Breast_MRI_432,-139.25079999999997,152.53570000000002,-46.81309999999998,153.18690000000004,-24.23015000000001,75.76984999999999
Breast_MRI_433,-129.00119999999998,169.84380000000002,-59.868,140.132,-24.633899999999997,75.3661
Breast_MRI_434,-163.62419999999997,167.2382,-88.83239999999996,111.16760000000004,-28.759710994764404,71.2402890052356
Breast_MRI_435,-181.40959999999995,165.19780000000003,-110.97519999999994,99.06740000000003,-43.170500000000004,56.829499999999996
Breast_MRI_436,-132.83444776564062,176.8084198280003,-60.49107590216114,139.50892409783887,-69.37046006322049,30.62953993677951
Breast_MRI_437,-175.2167072515318,160.0332927881557,-103.00090786379889,96.99909213620111,-41.28329297900099,86.79170702099962
Breast_MRI_438,-150.1173,160.6815,-104.9925,95.0075,-8.575097515527958,91.42490248447204
Breast_MRI_439,-110.602,145.023,-46.43199999999999,153.568,-18.780099999999997,81.2199
Breast_MRI_440,-140.2879,135.3136,-66.6802,133.3198,-66.5851,33.4149
Breast_MRI_441,-156.4318,157.68750000000003,-40.60249999999999,159.3975,-49.024100000000004,50.975899999999996
Breast_MRI_442,-159.45499999999998,165.95400000000004,-63.0478,136.9522,-35.1098,64.8902
Breast_MRI_443,-151.796,151.69770000000003,-84.1999,115.8001,-77.3169,51.53316114285714
Breast_MRI_444,-161.76289999999997,156.7414,-88.37289999999997,111.62710000000003,-35.63680000000002,64.36319999999998
Breast_MRI_445,-143.1335,153.0551,-82.2489,117.7511,-57.80459999999999,42.19540000000001
Breast_MRI_446,-157.2047178983601,156.6345615670557,-79.22352799587487,175.2407525450726,-36.622714042664,63.377285957336
Breast_MRI_447,-148.70660000000004,180.8446,-113.6913,89.38739999999999,-25.779849999999996,74.22015
Breast_MRI_448,-129.562,151.688,-36.34899999999999,163.651,-70.4878,29.512200000000007
Breast_MRI_449,-146.634,154.83360000000002,-54.13639999999998,145.86360000000002,-37.363752617801055,62.636247382198945
Breast_MRI_450,-108.22920000000002,114.35909999999998,-32.54180000000002,167.45819999999998,-34.39,65.61
Breast_MRI_451,-147.5502,162.58450000000005,-102.0691,97.9309,-39.9049,60.0951
Breast_MRI_452,-176.26930000000002,169.18129999999996,-112.50020000000004,120.93189999999998,-68.53614999999999,31.463850000000008
Breast_MRI_453,-134.8681608533308,148.3907713460186,-62.637576253731694,137.3624237462683,-58.63578866720199,41.36421133279801
Breast_MRI_454,-156.7312386227792,145.4116257496548,-51.924942581293294,148.0750574187067,-55.811138018966005,44.188861981033995
Breast_MRI_455,-132.6471,158.2287,-62.2948,137.7052,-45.12164999999999,54.87835000000001
Breast_MRI_456,-155.41112568350175,153.96387434550115,-76.02309795957521,123.97690204042479,-56.51621631160306,63.98378368839799
Breast_MRI_457,-172.92332590295825,177.07667409704175,-125.1890163044078,115.8734836196014,-7.826096343992077,92.17390365600792
Breast_MRI_458,-168.66649999999998,156.86880000000002,-105.18419999999998,94.81580000000002,-30.487800000000007,69.51219999999999
Breast_MRI_459,-159.20979999999994,156.4821,-84.23369999999998,115.76630000000002,-86.66582628571429,54.284099999999995
Breast_MRI_460,-116.3654,119.82340000000002,-59.406600000000026,140.59339999999997,-28.536299999999997,71.4637
Breast_MRI_461,-167.72839999999997,168.48820000000003,-88.49919999999997,111.50080000000003,-65.35385,34.646150000000006
Breast_MRI_462,-157.7984,143.0389,-90.5528,109.4472,-33.4144,66.5856
Breast_MRI_463,-159.96519999999998,159.9453,-110.48109999999996,92.71480000000004,-59.71424971098266,79.28585
Breast_MRI_464,-170.28457580614258,176.49048332654718,-89.75451126032772,110.24548873967228,-71.25384083613346,53.931027066371485
Breast_MRI_465,-149.61079999999995,167.3086,-81.45599999999995,118.54400000000005,-55.4821,44.5179
Breast_MRI_466,-164.16789999999995,166.2891,-107.63459999999998,92.36540000000002,-23.658150000000006,76.34185
Breast_MRI_467,-156.0796,161.3602,-62.318599999999975,137.68140000000002,-74.39,25.61
Breast_MRI_468,-111.36460000000002,135.2993,-26.797200000000004,173.2028,-63.65814999999999,64.091756097561
Breast_MRI_469,-151.4712,154.0148,-67.12129999999998,132.87870000000004,-49.99979999999999,50.00020000000001
Breast_MRI_470,-173.44890000000004,176.55109999999996,-117.32920000000004,90.08569999999996,17.13109798994975,117.13109798994975
Breast_MRI_471,-151.80759999999998,162.47809999999998,-96.84229999999997,103.15770000000003,-57.97420102564104,42.02579897435896
Breast_MRI_472,-139.89679999999998,154.96360000000004,-96.9748,103.0252,-37.121700000000004,62.878299999999996
Breast_MRI_473,-144.85519999999997,155.98210000000003,-114.2146,85.7854,-67.56085,60.93925508982037
Breast_MRI_474,-165.41618636308678,138.43426937809505,-110.07780197221004,89.92219802778996,-14.66352521456254,85.33647478543746
Breast_MRI_475,-161.48059999999998,141.35420000000002,-110.92719999999998,89.07280000000002,-39.01214999999999,60.98785000000001
Breast_MRI_476,-151.99299999999997,158.0741,-111.75749999999996,88.24250000000004,-11.721902285714293,88.2780977142857
Breast_MRI_477,-131.43412788901392,150.8873102279045,-60.79943439589868,147.90592971388674,-104.88961171358899,-4.889611713588991
Breast_MRI_478,-176.42856792044856,164.5535681352129,-136.0824589367406,81.06039377652661,-47.59197711199603,80.90802288800244
Breast_MRI_479,-166.49440630469704,148.4609614822341,-60.729423251374975,148.73486944869052,-50.968523003160996,49.031476996839004
Breast_MRI_480,-152.43539999999996,159.741,-105.96579999999996,94.03420000000004,-32.433949999999996,67.56605
Breast_MRI_481,-177.78319999999994,168.08200000000005,-103.93879999999996,96.06120000000004,-72.43889999999999,27.56110000000001
Breast_MRI_482,-121.43300916062616,161.3794908610058,-10.244873020914682,189.75512697908533,-55.177195549010506,44.822804450989494
Breast_MRI_483,-142.66,156.715,-69.047,130.953,-37.060899999999975,62.939100000000025
Breast_MRI_484,-156.21217242078265,170.12712432728745,-136.4679238463082,104.87136992430608,-53.842615008354,46.157384991646
Breast_MRI_485,-176.00362012433175,173.99637987566825,-155.2442631363884,55.77135958521421,-50.887604649365,49.112395350635
Breast_MRI_486,-169.51579999999998,100.77290000000002,-62.76069999999999,137.23930000000001,-51.45099999999999,48.54900000000001
Breast_MRI_487,-137.0989757998838,172.54389180029483,-88.18780579874223,111.81219420125777,-47.250000000208004,52.749999999791996
Breast_MRI_488,-129.364,141.261,-55.298,144.702,-39.2681,85.2319
Breast_MRI_489,-136.4851432511117,156.46129520895832,-99.21974727549248,100.78025272450752,-58.89874267578101,41.10125732421899
Breast_MRI_490,-153.23389999999998,164.5673,-81.09329999999997,118.90670000000003,-43.170500000000004,56.829499999999996
Breast_MRI_491,-160.66729999999995,167.68040000000002,-76.90359999999998,123.09640000000002,-48.124829378531075,84.3751
Breast_MRI_492,-154.8818,128.02480000000003,-71.0758,128.92419999999998,-70.4876,29.5124
Breast_MRI_493,-173.5229988374716,170.00378001954587,-105.8103779192482,94.1896220807518,-11.809078979491012,88.190921020509
Breast_MRI_494,-148.907,144.843,-55.755,144.245,-37.316849999999974,62.683150000000026
Breast_MRI_495,-166.47889999999998,168.89980000000003,-114.16619999999996,99.57620000000004,-25.936243548387097,74.0637564516129
Breast_MRI_496,-129.97439999999995,140.3143,-54.06859999999999,145.9314,-55.8532,44.1468
Breast_MRI_497,-137.46599999999995,126.8996,-104.38889999999996,95.61110000000004,-11.020000000000003,88.97999999999999
Breast_MRI_498,-139.6653,161.172,-71.90009999999998,128.09990000000002,-8.526900000000005,91.47309999999999
Breast_MRI_499,-146.52349999999998,149.9465,-57.39149999999999,146.27049999999997,-95.98793788819876,30.01220124223603
