identifier,L_min,L_max,P_min,P_max,S_min,S_max
Breast_MRI_236,-160.46189999999999,-99.5205,-87.37529999999998,-18.620900000000006,-64.4022,-11.402199999999993
Breast_MRI_237,49.65647696110562,90.15647696895083,-42.00544739808197,-3.7554474063886687,7.246368726094431,42.44636736975765
Breast_MRI_238,-95.25299999999999,-66.69670000000002,-42.861500000000035,-13.641100000000023,-50.01196685082873,-23.011951933701653
Breast_MRI_239,-127.07119999999998,-101.17129999999997,-7.557799999999986,17.677999999999997,21.890285714285724,45.89020408163266
Breast_MRI_240,-93.56240000000003,-74.9676,-19.159400000000034,25.99939999999998,-18.60924223602484,11.390680124223607
Breast_MRI_241,-116.19229999999999,-67.0489,10.578400000000016,57.06540000000001,-53.633926950354606,-10.433952482269504
Breast_MRI_242,-46.08480000000003,-27.49000000000001,-8.263200000000012,24.27770000000001,-9.255899999999997,14.744100000000003
Breast_MRI_243,84.51660000000001,99.5558,-85.27759999999998,-64.08599999999998,-35.3,-21.0
Breast_MRI_244,-96.7661,-76.25959999999998,15.506399999999985,34.2552,-37.1219,-9.121899999999997
Breast_MRI_245,-136.6842,-107.15399999999997,-82.6685,-55.95069999999998,6.792935947712422,33.792953594771234
Breast_MRI_246,-93.82566810811979,-71.68281042532267,-37.05811224463778,21.513317718700648,-9.594430990516997,20.405569009483003
Breast_MRI_247,58.900800000000004,72.18280000000001,-1.810200000000009,8.815399999999983,31.22573270440253,46.62572389937108
Breast_MRI_248,-61.24599999999998,-45.77799999999999,-98.905,-84.0815,-3.6867068062827286,4.013274869109935
Breast_MRI_249,-122.05000000000001,-65.334,-23.8065,52.244500000000016,-17.133899999999997,49.8661
Breast_MRI_250,-140.5834777379889,-51.38705198143664,59.477122035826326,159.92354739585437,3.9092016220094052,68.90920162200906
Breast_MRI_251,24.52000000000001,76.474,-99.80619999999999,-62.696199999999976,-29.231417142857143,1.7686714285714231
Breast_MRI_252,68.2542,120.054,-78.18310000000002,-16.42180000000002,-34.548500000000004,24.451499999999996
Breast_MRI_253,-97.67313002500185,-77.36063002035498,2.972023030286536,25.628273026120368,-20.098062515259315,-7.098062515259372
Breast_MRI_254,-90.257,-65.6474,-7.890199999999993,17.40299999999999,-39.84108280254776,-16.841112101910824
Breast_MRI_255,-108.3047,-53.84850000000003,-33.99890000000002,29.754699999999985,-28.304599999999994,33.69540000000001
Breast_MRI_256,89.29933630392901,112.06719422293811,12.86470733485558,60.67720893951126,-13.12953993678068,14.870460063219483
Breast_MRI_257,68.003,93.13850000000001,-47.36249999999998,-20.293499999999995,-45.26721608040201,-22.1672688442211
Breast_MRI_258,37.828400000000016,141.7364,-106.1628,-33.42719999999997,-54.71925409836066,46.28091147540985
Breast_MRI_259,-111.46789999999996,-100.92139999999998,-11.05619999999999,-2.6189999999999998,-11.548500000000004,3.451499999999996
Breast_MRI_260,-62.89650000000003,-35.55150000000003,-35.01320000000004,-3.8399000000000285,-10.9632,3.0367999999999995
Breast_MRI_261,-112.10879999999997,-60.97309999999999,-37.8946,4.6077999999999975,-54.37779999999999,-28.377799999999993
Breast_MRI_262,71.49380000000001,88.83860000000001,-76.328,-55.369699999999995,-53.217999999999996,-38.91799999999999
Breast_MRI_263,-69.40479999999997,-57.45209999999997,-25.01389999999998,-11.654999999999973,35.41,43.41
Breast_MRI_264,-46.952199999999976,-25.859199999999987,-0.8359999999999843,20.257000000000005,-43.61316457142858,-18.313138285714288
Breast_MRI_265,45.19597373200648,83.36561583098072,-85.56749130182199,-45.701420681484365,-20.86283226013156,11.0371677398688
Breast_MRI_266,-128.41991079661673,-60.9199129229358,-90.67404428566556,4.147381257626392,-34.604191017150775,1.695808982849428
Breast_MRI_267,84.178,107.303,-21.495000000000005,9.754999999999995,-56.64603584905661,-39.646046540880505
Breast_MRI_268,-71.72366917943758,-36.23259729353041,4.0746051820211875,33.538891263685485,39.964891046286,76.964891046286
Breast_MRI_269,-96.50219999999996,-40.447,-54.487799999999964,24.809800000000024,10.573261988304083,81.57309590643271
Breast_MRI_270,77.79051875090857,89.50926875299166,15.215263352916608,25.37151335051307,-28.65738487243803,-18.657384872438172
Breast_MRI_271,-92.43613816830032,-58.6861381609166,-45.194309216851536,-9.194309223773757,-37.112953993678005,-5.212953993677999
Breast_MRI_272,38.72740000000002,55.13380000000001,-25.928200000000004,-6.103800000000007,47.37300000000002,67.173
Breast_MRI_273,47.6061,72.91770000000001,-12.984899999999982,10.217399999999998,8.391053142857146,20.491046857142862
Breast_MRI_274,-78.31970000000001,-37.80960000000002,-78.19920000000002,34.6978,-30.719150857142864,17.28076685714285
Breast_MRI_275,-101.98547556117805,-64.79797429656078,-66.62001053486888,-3.628936993702297,-29.059322029350838,0.9406779706488493
Breast_MRI_276,75.66760000000001,95.492,-6.992999999999995,20.351,14.429999999999993,41.92999999999999
Breast_MRI_277,101.14599999999999,108.52869999999999,-11.081200000000024,-4.518800000000056,19.11,25.11
Breast_MRI_278,-80.59279999999998,-71.45249999999999,-35.32929999999999,-26.188999999999993,38.473189714285695,44.47317599999998
Breast_MRI_279,61.67479999999999,87.16279999999999,-27.121800000000007,-10.129800000000017,-55.416037172774864,-45.51604188481676
Breast_MRI_280,45.78710000000001,80.94210000000001,4.6247000000000185,41.185900000000004,39.219799435028236,59.21985593220337
Breast_MRI_281,70.69039999999998,89.9493,-12.829300000000018,17.055199999999985,45.475899999999996,63.475899999999996
Breast_MRI_282,-94.02205516265028,-70.67510749773233,19.008777522392737,41.7766354272369,-15.666948622367407,1.8396948402842668
Breast_MRI_283,64.34200000000001,84.38140000000001,14.868400000000008,39.36100000000002,-76.34113428571428,-58.341185714285714
Breast_MRI_284,57.61780000000002,83.5948,9.446600000000046,34.681400000000025,18.877499999999998,43.8775
Breast_MRI_285,72.56940000000002,150.5004,-104.20419999999999,-31.46860000000001,-11.295932571428565,33.804044000000005
Breast_MRI_286,97.55560000000001,114.43000000000002,-40.73229999999998,2.8599000000000103,-20.321936464088395,6.078050276243104
Breast_MRI_287,48.463199999999986,108.23219999999999,-70.6959,10.988400000000013,-29.548500000000004,50.451499999999996
Breast_MRI_288,-109.38674426399172,-94.54299426078698,45.268909475978944,60.89390947293444,16.720339298248774,27.72033929824866
Breast_MRI_289,-71.64559999999997,-49.967299999999966,-8.128899999999987,11.79170000000002,13.744100000000003,24.744100000000003
Breast_MRI_290,49.881249410327236,66.28749941465362,-18.445541393530306,2.6482086031047203,35.51473999023196,51.514739990231675
Breast_MRI_291,-128.06560000000002,-86.36599999999999,-3.290600000000012,38.40899999999999,16.15890256410256,43.15893025641026
Breast_MRI_292,59.86500000000001,85.05870000000002,-58.50529999999998,-33.89749999999998,-14.84964129032258,4.950347096774195
Breast_MRI_293,65.29660866518883,144.85017758064254,-77.41373796392095,-0.270883289685969,-7.594430990516997,54.405569009483
Breast_MRI_294,72.83348810147707,78.36920225322298,-25.57000488812602,-14.49857659031116,5.653194808960009,11.15319480896001
Breast_MRI_295,-67.66799999999998,-52.90289999999999,-6.346199999999982,7.012700000000024,32.01217435897435,45.01214769230769
Breast_MRI_296,61.18000000000001,78.4466,-9.714300000000009,6.224099999999993,-68.96304571428571,-59.963055999999995
Breast_MRI_297,51.602000000000004,94.64959999999999,-62.509000000000015,-22.430199999999985,27.972814364640882,76.97292265193371
Breast_MRI_298,18.495000000000033,47.323800000000034,-58.419599999999946,-22.3836,-24.51353591160221,5.486381215469606
Breast_MRI_299,-71.4383,-55.61899999999997,-8.72229999999999,16.471400000000017,23.82463368421054,51.0246157894737
Breast_MRI_300,47.720200000000006,61.079800000000006,-32.667,-17.82299999999998,-2.1828320000000048,12.817193714285708
Breast_MRI_301,88.13749999999999,112.04509999999999,17.865999999999985,37.1249,40.402699999999996,60.402699999999996
Breast_MRI_302,-115.92589999999996,-91.31739999999996,-35.444199999999995,-16.460499999999996,10.240320418848157,33.34025445026177
Breast_MRI_303,98.0457,126.16969999999999,-55.69429999999997,-23.351699999999994,-67.8293,-46.8293
Breast_MRI_304,-144.15647698533624,-40.6564769717225,-32.536016434462965,33.83898354430883,-22.848062962292943,59.65193703770895
Breast_MRI_305,101.09589999999999,116.72189999999999,23.21289999999999,41.9641,32.99021942857142,47.39023999999999
Breast_MRI_306,-85.797,-61.422,-15.298000000000002,6.576999999999998,-13.841116778523485,1.1588630872483208
Breast_MRI_307,58.695465788508486,94.38743078280437,-7.209850083928529,43.28122232505629,-10.610049211060527,19.089951185081645
Breast_MRI_308,71.68060000000001,113.24380000000001,2.9824000000000126,29.701600000000013,-3.7250000000000085,19.374999999999986
Breast_MRI_309,-92.1386,-77.78299999999999,-97.70620000000002,-86.76859999999999,6.194348691099464,19.394310994764382
Breast_MRI_310,88.074,109.9492,-98.59640000000002,-71.93600000000004,-34.08508402366863,-14.085072189349106
Breast_MRI_311,82.75399999999999,99.00399999999999,-19.425999999999988,-5.050999999999988,-48.9024,-35.9024
Breast_MRI_312,-93.00469999999999,-78.39450000000002,-7.311000000000007,6.635099999999994,-10.8656,5.134399999999999
Breast_MRI_313,79.37726973782267,112.97101974711643,-5.319309252890122,39.99319074021969,-10.374092012643999,21.625907987356
Breast_MRI_314,82.47660000000002,101.77380000000002,-78.17299999999997,-56.64919999999998,15.118946596858649,36.01895654450263
Breast_MRI_315,95.88319999999999,127.13519999999998,-77.215,2.4775999999999954,-77.71907989949747,0.28080251256281485
Breast_MRI_316,62.650102727352426,78.2751027302367,24.78605269119818,38.84855268799345,4.3398599991428455,28.539860321924834
Breast_MRI_317,59.79740000000001,89.32760000000002,-89.33769999999998,-45.745499999999964,7.406499999999994,41.406499999999994
Breast_MRI_318,-50.120000000000005,-39.495000000000005,-34.00200000000001,-20.87700000000001,-31.597204615384612,-20.597187692307685
Breast_MRI_319,-79.7116,-61.254400000000004,-13.864000000000004,18.265199999999993,3.0368720000000025,23.036849142857136
Breast_MRI_320,-92.4006,-57.53699999999998,-86.59700000000001,-44.897399999999976,-86.03603559322033,-59.0360813559322
Breast_MRI_321,91.24999996904965,127.49999998186861,-125.94430925333637,-63.44430926077135,-1.5536312924493743,39.14636713928622
Breast_MRI_322,65.32169999999999,95.2062,-14.287700000000001,18.91730000000001,17.58074421052632,49.58072315789474
Breast_MRI_323,-113.19670410240944,-87.3931317983085,-22.490029908812716,11.66175694969877,14.76433199644108,31.264332354068948
Breast_MRI_324,-140.8047566582355,-37.304756638391765,-48.126857727802985,48.62314225096881,2.2060935762200344,58.30609141455901
Breast_MRI_325,-90.77039999999997,-72.3132,15.478999999999985,29.834599999999995,19.4634,33.4634
Breast_MRI_326,-94.76299999999995,-78.59169999999997,-72.23159999999999,-56.060299999999955,-43.535034782608705,-27.035044099378894
Breast_MRI_327,-115.15738774913507,-69.44310093394833,-24.12832984846777,29.443099990826823,-52.0593220293506,-14.059322029350994
Breast_MRI_328,60.95559999999999,86.9703,-47.71449999999996,-20.29359999999997,-24.207099999999997,5.792900000000003
Breast_MRI_329,67.3708,95.4948,-7.9084,10.37220000000002,5.784000000000006,12.784000000000006
Breast_MRI_330,59.8904,80.9834,-4.564899999999994,17.934300000000007,-27.46678198757764,-12.066808074534165
Breast_MRI_331,68.70950000000002,82.88850000000001,-40.17999999999998,-22.77849999999998,21.94025508982037,37.34020479041918
Breast_MRI_332,-76.5146,-49.85419999999999,-48.494,-23.8844,-35.47289738219894,-11.272874345549724
Breast_MRI_333,-71.07480000000001,-46.50310000000002,4.419799999999981,23.678699999999992,-32.35339999999999,-18.353399999999993
Breast_MRI_334,62.935,77.935,11.53200000000001,24.65700000000001,-78.58507272727272,-66.58510181818181
Breast_MRI_335,-87.90556909519788,-54.90556908883967,-64.84987829372275,-33.849878300491156,-10.222153663635709,12.877845446268282
Breast_MRI_336,-93.793,-85.92150000000001,7.5294999999999845,12.978999999999985,-18.238895808383234,-15.83889341317365
Breast_MRI_337,73.582,84.2076,-45.65720000000002,-29.054700000000025,15.50506457142857,25.505058857142856
Breast_MRI_338,31.024899999999974,64.89399999999998,-25.79310000000001,27.998999999999995,4.6222000000000065,32.62220000000001
Breast_MRI_339,-87.23429999999996,-75.2816,-60.95149999999998,-49.701899999999995,-40.3095,-34.3095
Breast_MRI_340,50.65220000000002,86.51030000000002,-30.64669999999998,-3.9288999999999987,12.650285714285715,35.7502596273292
Breast_MRI_341,-78.50938524963979,-54.98259873941663,-77.61350165147361,-57.88135813499014,-34.650121062991815,-16.6501210629922
Breast_MRI_342,-117.42433810794357,-95.41540879026634,-19.573245262661857,6.989255626893737,-1.3813559338466064,9.618644066153053
Breast_MRI_343,-43.14840000000001,-28.6944,5.490499999999997,22.112600000000015,-24.96314915254238,-15.963138983050854
Breast_MRI_344,-129.95885754577094,-94.80260753663745,-46.20982683882539,-1.6785768460360373,-27.381355762480013,14.618644237519987
Breast_MRI_345,-74.6695,-45.667,-27.726999999999975,9.009500000000031,-2.743700000000004,18.256299999999996
Breast_MRI_346,-104.4795,-38.06900000000002,-59.8031,12.07650000000001,-9.369059428571418,48.93097085714285
Breast_MRI_347,-85.7936,-66.65280000000001,-24.36839999999998,-9.329199999999986,-47.3620382198953,-33.062045026178026
Breast_MRI_348,-91.99819999999997,-78.63929999999996,-0.48689999999999145,10.059600000000017,-6.165889142857139,3.73410057142857
Breast_MRI_349,54.0364,79.2722,-82.10530000000003,-56.869500000000016,12.906260000000003,36.90619142857143
Breast_MRI_350,59.94930000000001,101.43220000000001,-88.83979999999997,-41.028999999999996,2.397999999999996,38.397999999999996
Breast_MRI_351,-73.78002596013857,-62.061275958375965,37.053760542187035,45.6475105397835,33.91876466457532,42.7187647819505
Breast_MRI_352,-98.8844,-78.2973,-9.608900000000034,6.9935999999999865,-91.18899032258064,-77.98898258064516
Breast_MRI_353,63.20066795694278,102.66495500812186,-75.20657057846354,-33.46549775301972,-28.059322029350824,1.940677970648835
Breast_MRI_354,74.4894,101.9103,-24.757899999999978,-6.477299999999985,-6.670284615384617,17.329776923076906
Breast_MRI_355,62.00800000000001,79.50800000000001,-77.70599999999999,-52.70599999999999,-43.809167832167844,-30.609206293706308
Breast_MRI_356,85.54119544785063,133.3536970691618,4.9327938399411835,63.370295797088005,-57.980219650269,12.419780349730985
Breast_MRI_357,-98.6918,-73.3802,-63.49929999999998,-15.688500000000005,3.427099999999996,23.427099999999996
Breast_MRI_358,-92.62960000000001,-74.17240000000001,-3.9872000000000014,14.469999999999999,-21.231499999999997,-13.231499999999997
Breast_MRI_359,-132.66960000000003,-50.63760000000002,-85.10399999999998,-19.478399999999993,8.213280628272258,42.3132157068063
Breast_MRI_360,-43.58339999999998,-19.0908,-56.949599999999975,-28.003799999999984,-9.302094674556216,11.097885207100575
Breast_MRI_361,69.9197,95.1555,-29.579500000000024,-7.664200000000022,-28.816901522842628,-11.81688426395938
Breast_MRI_362,34.780199999999994,60.01599999999999,-50.88850000000002,-22.99630000000002,0.4270999999999958,22.427099999999996
Breast_MRI_363,107.57463072714944,139.54338073264879,-13.753334065505783,13.059165927937329,-9.755998039247913,12.244001960752598
Breast_MRI_364,-95.53319999999997,-84.98669999999998,-27.981199999999944,-15.325399999999973,2.093508571428586,10.49346857142858
Breast_MRI_365,-78.9451,-67.65540000000001,14.175799999999981,24.8014,46.427099999999996,54.427099999999996
Breast_MRI_366,41.7071,94.4396,-71.10919999999996,0.6069999999999993,29.037728000000005,66.03781257142857
Breast_MRI_367,74.85239999999999,122.70439999999999,-102.88959999999997,-7.869200000000006,-9.291884816753921,40.20806806282722
Breast_MRI_368,62.48825572415077,89.05075572975905,-11.128395094183148,16.21535490036881,6.014589309691246,28.014589309691033
Breast_MRI_369,82.40839999999999,107.70159999999998,-55.66239999999999,7.228800000000007,-12.548500000000004,-1.5485000000000042
Breast_MRI_370,70.78995392434211,104.18281220253569,-60.93201602937143,-5.530228457160774,-1.6888619810339947,29.311138018966005
Breast_MRI_371,-134.56387138443847,-109.56387137956726,4.726645495820009,28.47664549069242,-40.41003131866384,-19.1600313186633
Breast_MRI_372,70.10799999999999,81.826,-38.21560000000001,-21.8104,-9.908155999999991,-3.9081655999999896
Breast_MRI_373,40.29139999999998,96.07579999999999,-68.98339999999999,-12.534900000000022,12.844177358490569,57.24410754716982
Breast_MRI_374,70.8084,79.24560000000001,-37.122000000000014,-29.387900000000002,6.161137572254333,10.161132947976874
Breast_MRI_375,41.8999710510964,51.007114218357614,-52.9085977147555,-35.453239986234735,-22.279661014675995,-11.279661014675995
Breast_MRI_376,90.13184201250046,108.88184225449014,-9.175862210966613,8.234852292290753,33.643994390964515,47.94399470090868
Breast_MRI_377,42.83920000000002,68.15080000000002,-10.717799999999983,11.078300000000013,-18.31104914285713,0.6889400000000165
Breast_MRI_378,67.186,95.039,-2.730000000000018,31.17799999999997,-14.207099999999997,24.792900000000003
Breast_MRI_379,75.40678970906657,84.33536105615102,-59.382566228078616,-41.525423543066125,34.99636805057807,40.99636805057824
Breast_MRI_380,37.059,53.309,-2.290999999999997,15.834000000000003,-62.84105628742515,-48.84107305389221
Breast_MRI_381,77.1382,90.8102,-13.100599999999986,3.9894000000000176,-9.353399999999993,1.6466000000000065
Breast_MRI_382,-148.3498,-120.63640000000001,-101.67939999999999,-68.92720000000003,-112.31090575916231,-79.31084293193717
Breast_MRI_383,-108.26859999999999,-37.46860000000001,-17.084399999999988,52.58279999999999,-73.9268,22.0732
Breast_MRI_384,-128.50542121721037,-115.60363506539339,-28.66133484624754,-12.723834312451942,1.4197803497309849,11.31978034973099
Breast_MRI_385,66.01604053428497,166.90889673399772,-79.995645536805,12.861496414089316,-59.148274627330004,83.85172537266997
Breast_MRI_386,81.77814476577713,112.31385809232427,-19.94098003515039,36.309018170447246,-6.935230255126996,30.46476974487301
Breast_MRI_387,-83.9365,-28.836000000000013,-55.509000000000015,-5.252499999999998,-57.661033548387095,-7.261060645161294
Breast_MRI_388,55.10809999999998,78.72079999999998,3.6718999999999653,21.952699999999965,20.370155497382214,43.470122513089024
Breast_MRI_389,75.7917,87.7455,-22.2046,-2.9457000000000164,54.36610971428571,69.96608914285714
Breast_MRI_390,81.5038,106.1123,-26.076699999999988,1.3442000000000007,-27.231499999999997,-8.231499999999997
Breast_MRI_391,-109.21270000000001,-91.28200000000001,-39.56480000000002,-18.9777,50.386194764397914,71.286154973822
Breast_MRI_392,-94.93639999999999,-45.03360000000001,-39.23599999999999,17.502800000000008,-5.2070700598802375,62.792970658682634
Breast_MRI_393,107.9795,116.358,0.3540000000000134,11.955000000000013,-43.652202366863904,-30.4522449704142
Breast_MRI_394,62.63554190512275,73.88554190768654,-34.18674660677672,-21.68674660908414,9.745939124715889,16.345939332790408
Breast_MRI_395,-99.33380000000002,-64.13650000000001,13.16579999999999,46.370799999999974,-33.40219999999999,-0.40219999999999345
Breast_MRI_396,75.6878,79.78909999999999,-7.741299999999995,3.390800000000013,-31.0,-30.0
Breast_MRI_397,47.34030000000001,71.912,-30.925200000000018,9.584899999999976,-30.694900000000004,-13.694900000000004
Breast_MRI_398,-117.21398461345862,-97.79434150594847,-8.909654892529986,7.831416744932227,-41.248184025288,-25.248184025287998
Breast_MRI_399,56.63719999999999,75.0944,-5.475200000000001,19.1344,1.256299999999996,19.256299999999996
Breast_MRI_400,17.104600000000005,68.37460000000002,2.6975999999999942,52.60040000000001,-51.35339999999999,3.6466000000000065
Breast_MRI_401,96.38250000000002,116.77240000000002,-48.875999999999976,-11.611699999999985,-45.40219999999999,-19.402199999999993
Breast_MRI_402,74.23750000000003,97.43980000000002,-106.14269999999996,-82.94039999999998,-10.304805347593586,10.695239572192506
Breast_MRI_403,64.74219999999998,94.37289999999999,-23.897500000000008,20.909899999999993,-6.403198930481281,22.196745454545464
Breast_MRI_404,-127.46570000000003,-76.9941,-80.27310000000003,13.36499999999998,-32.35339999999999,33.64660000000001
Breast_MRI_405,87.33207358063702,108.68571457270384,-14.152027158848284,7.351213197066102,-56.04716205596919,-43.047162055969245
Breast_MRI_406,-80.80879999999999,-64.4024,-2.102000000000004,23.19119999999998,54.575842931937146,79.87589109947642
Breast_MRI_407,53.85590000000002,115.7287,-47.94370000000001,25.178699999999992,-40.01196030150753,13.988066834170866
Breast_MRI_408,-93.36099999999999,-84.61099999999999,14.367999999999995,28.742999999999995,51.12196324324324,56.121965945945945
Breast_MRI_409,-74.23105455690634,-45.3917678642891,-34.53149317387977,2.656008071902761,5.797746552361019,59.69774447546998
Breast_MRI_410,50.78124999167077,81.24999999775979,-7.695217142988525,21.99228285076225,31.864814043045,52.864814043045
Breast_MRI_411,-85.56200000000001,-73.68700000000001,-13.300999999999988,0.4490000000000123,-35.621700000000004,-25.621700000000004
Breast_MRI_412,-123.13369999999998,-53.59800000000001,-97.13129999999998,-29.93949999999998,37.380944571428586,91.38097028571431
Breast_MRI_413,71.182,83.1358,-14.674200000000013,3.2564999999999884,-16.011929834254147,-4.011936464088393
Breast_MRI_414,-128.05579999999998,-70.90639999999996,-20.426799999999957,34.49600000000001,-23.328999999999994,19.671000000000006
Breast_MRI_415,-90.5093,-71.75810000000001,-47.958699999999965,-20.613200000000006,25.890246153846164,59.890158974359
Breast_MRI_416,-97.35999999999996,-79.78249999999997,-10.226499999999987,10.163400000000024,-48.43255806451614,-31.932577419354843
Breast_MRI_417,-84.94869858411265,-56.042448577703176,14.087280291063024,45.337280285134256,-3.6646490097026714,24.335350990297997
Breast_MRI_418,87.49110000000002,109.28720000000001,-49.69369999999998,-29.303799999999967,-8.37790355329949,32.622138071066004
Breast_MRI_419,59.44239999999999,77.6053,-38.43610000000001,-20.273200000000003,-26.914293048128343,-14.914267379679146
Breast_MRI_420,-104.54968789060104,-15.79968787085983,-136.62016103370294,-40.37016105190585,-64.55224475860649,32.64775524139148
Breast_MRI_421,-166.48739999999998,-73.7124,-70.51799999999997,-3.719999999999999,-10.185242774566476,22.814670520231203
Breast_MRI_422,43.712500000000006,63.22540000000001,-77.2679,-56.30960000000002,-28.25956963350786,-13.9596104712042
Breast_MRI_423,56.489599999999996,72.3497,16.3819,30.054399999999987,-31.670499999999997,-19.670499999999997
Breast_MRI_424,-118.86249999999998,-78.39130000000003,-39.50749999999999,20.47659999999999,-39.2559,-14.255899999999997
Breast_MRI_425,54.561499999999995,65.402,5.335199999999986,22.680000000000007,13.671000000000006,22.671000000000006
Breast_MRI_426,-69.696,-45.321,-1.5929999999999893,19.65700000000001,11.0,32.0
Breast_MRI_427,65.2204,72.74000000000001,-3.8884000000000185,9.099999999999994,-75.13398379888268,-67.13397932960893
Breast_MRI_428,51.88862036428115,77.60290669823571,-14.47942114696528,17.66343675696308,-21.398305080830568,1.6016949191692902
Breast_MRI_429,-130.45253278024992,-91.07753277078953,-39.2182235466278,6.906776445296259,25.07571993933795,61.37571854061587
Breast_MRI_430,-99.29250000000002,-72.7285,-30.054600000000022,-0.8342000000000098,14.11,40.11
Breast_MRI_431,43.950766079272825,72.45076608633607,-22.15436173288714,12.283138261267425,-22.3503082275393,-7.950308227539367
Breast_MRI_432,-59.80049999999997,-42.92609999999999,-15.173599999999993,2.4039000000000215,-1.7301976878612777,12.269826589595368
Breast_MRI_433,-81.85010000000003,-55.950200000000024,-30.64760000000001,13.847099999999983,-2.133899999999997,14.866100000000003
Breast_MRI_434,53.077,70.8506,-1.3315999999999804,17.12560000000002,1.4403455497382112,17.94029842931937
Breast_MRI_435,-109.4162,-81.95479999999998,-4.09839999999997,33.75380000000001,-10.670500000000004,15.329499999999996
Breast_MRI_436,90.29055975668625,107.74591749267864,-1.2946453839980876,26.026784103464877,-32.0204604620299,-18.82046004588095
Breast_MRI_437,-163.96670724899366,-44.71670722107395,-90.6259078661063,45.49909210943511,-35.55829297900148,66.79170702099962
Breast_MRI_438,-94.33290000000002,-63.12020000000001,-78.42850000000001,-39.91070000000002,34.824895652173915,60.02492173913044
Breast_MRI_439,75.023,105.648,-17.056999999999988,15.443000000000012,-3.280148251748251,15.71987832167833
Breast_MRI_440,-72.54970000000003,-61.26000000000002,-18.86500000000001,-4.918900000000008,-2.085099999999997,6.914900000000003
Breast_MRI_441,-132.52420000000004,-80.72440000000003,-2.748800000000017,52.3715,-21.524100000000004,25.475899999999996
Breast_MRI_442,44.4237,71.6518,8.010899999999992,39.887699999999995,28.3902,44.3902
Breast_MRI_443,55.4032,80.63900000000001,-6.500200000000007,19.399699999999996,10.633139428571425,31.53316114285714
Breast_MRI_444,-111.84280000000001,-68.25059999999999,-53.92099999999999,-9.625699999999995,0.5632262857142649,36.563157714285694
Breast_MRI_445,-72.73890000000003,-53.48000000000002,-53.69260000000003,-21.151700000000034,-5.3045999999999935,8.695400000000006
Breast_MRI_446,-100.37436188363205,-90.19579065454816,-16.45567212488612,7.294327396189118,35.252285957336,46.502285957336
Breast_MRI_447,-103.89920000000001,-93.05869999999999,-81.16979999999998,-63.82500000000002,-3.829810769230761,10.470169230769244
Breast_MRI_448,-90.81200000000001,-80.81200000000001,18.65100000000001,34.27600000000001,-23.987808484848472,-13.987784242424226
Breast_MRI_449,78.2704,108.34879999999998,-36.36279999999999,25.161200000000008,-17.61368062827225,39.58618324607329
Breast_MRI_450,56.387699999999995,68.4195,4.64739999999999,15.585399999999993,30.61,42.61
Breast_MRI_451,100.82320000000001,123.4026,-23.705300000000022,2.19459999999998,14.595100000000002,33.5951
Breast_MRI_452,41.98609999999999,77.39840000000001,-80.70139999999998,-47.4572,-34.73612923076922,-4.736167692307703
Breast_MRI_453,-71.25208860526321,-47.14494543485209,-11.075075611128199,21.737424801160017,-23.485788667201987,1.8142113327980098
Breast_MRI_454,-122.4455235076167,-85.30266547231935,6.646487379554614,40.21791674377015,-29.311138018966005,4.688861981033995
Breast_MRI_455,88.4982,102.4443,-0.5335000000000036,11.420299999999997,-0.5216468085106243,9.078347517730506
Breast_MRI_456,-107.75487567228517,-82.75487566186976,-21.335597969349692,29.44565202552272,-36.51621631160306,-18.516216311602683
Breast_MRI_457,100.63917409838132,132.7016741064188,1.8734836373812982,41.06098363080517,16.32390365600733,38.32390365600784
Breast_MRI_458,51.403800000000004,74.6061,-13.781199999999984,29.811000000000007,46.0121461928934,66.01210558375634
Breast_MRI_459,-114.91449999999998,-99.44629999999995,8.575500000000005,28.26230000000001,-66.66582628571429,-54.56583885714286
Breast_MRI_460,46.191400000000016,76.77700000000002,-24.289800000000014,18.190200000000004,30.963700000000003,57.9637
Breast_MRI_461,-104.6414,-59.3672,-55.10019999999997,2.79140000000001,-33.85388171428572,-1.853826857142863
Breast_MRI_462,-80.09870000000001,-62.168000000000006,-46.058099999999996,-25.471000000000004,27.0856,43.0856
Breast_MRI_463,-94.5769,-84.73349999999996,-64.07649999999998,-42.983499999999964,-39.71424971098266,-26.514230635838153
Breast_MRI_464,-117.67842474312553,-74.70982903077936,-25.46879902924394,22.745485143286064,-51.25384083613347,-13.508457573230444
Breast_MRI_465,101.995,130.1986,3.154800000000023,25.420800000000014,-13.732091620111731,4.967889385474862
Breast_MRI_466,-119.1695,-90.34239999999997,-61.22999999999999,-25.371899999999982,-2.158194300518147,26.84185077720207
Breast_MRI_467,-98.96700000000001,-59.78510000000003,-36.41869999999997,14.052899999999994,-30.89,6.109999999999999
Breast_MRI_468,-90.2722,-72.10930000000002,21.832499999999996,38.8236,20.091795121951236,44.091756097561
Breast_MRI_469,-82.4048,-60.48950000000002,-35.90860000000001,-11.336899999999986,-1.4997999999999934,11.500200000000007
Breast_MRI_470,-111.1901,-62.04650000000001,-92.03469999999999,-42.891099999999994,81.98108442211054,109.48105929648241
Breast_MRI_471,87.9495,99.1991,-9.657899999999984,4.4041,10.725764102564114,19.525747692307704
Breast_MRI_472,73.2793,89.8818,-13.298200000000008,4.632499999999993,4.378299999999996,16.378299999999996
Breast_MRI_473,96.21310000000001,122.11300000000001,22.590000000000003,51.8104,22.939222754491013,40.939255089820364
